ID_Caja;Codigo_Poliza;ID_Cliente;Numero_Recibo;Monto_Pago
57;IN-IL-004658;212;000001380;0.66
57;IN-IL-004659;213;000001381;0.66
57;IN-IL-004660;214;000001382;0.66
57;IN-IL-004661;215;000001383;0.66
57;IN-IL-004662;216;000001384;0.66
57;IN-IL-004663;217;000001384;0.66
57;IN-IL-004664;218;000001385;0.66
57;IN-IL-004665;219;000001386;0.66
57;IN-IL-004666;220;000001386;0.66
57;IN-IL-004667;221;000001387;0.66
57;IN-IL-004668;222;000001388;0.66
57;IN-IL-004669;223;000001388;0.66
57;IN-IL-004670;224;000001389;0.66
57;IN-IL-004671;225;000001390;0.66
57;IN-IL-004672;226;000001390;0.66
57;IN-IL-004673;227;000001391;0.66
57;IN-IL-004674;228;000001392;0.66
57;IN-IL-004675;229;000001392;0.66
57;IN-IL-004676;230;000001393;0.66
57;IN-IL-004677;231;000001394;0.66
57;IN-IL-004678;232;000001394;0.66
57;IN-IL-004679;233;000001395;0.66
57;IN-IL-004680;234;000001396;0.66
57;IN-IL-004681;235;000001396;0.66
57;IN-IL-004682;236;000001397;0.66
57;IN-IL-004683;187;000001398;0.66
57;IN-IL-004684;188;000001398;0.66
57;IN-IL-004685;189;000001399;0.66
57;IN-IL-004686;190;000001400;0.66
57;IN-IL-004687;191;000001400;0.66
57;IN-IL-004688;192;000001401;0.66
57;IN-IL-004689;193;000001402;0.66
57;IN-IL-004690;194;000001402;0.66
57;IN-IL-004691;195;000001403;0.66
57;IN-IL-004692;196;000001404;0.66
57;IN-IL-004693;197;000001404;0.66
57;IN-IL-004694;198;000001405;0.66
57;IN-IL-004695;199;000001406;0.66
57;IN-IL-004696;200;000001406;0.66
57;IN-IL-004697;201;000001407;0.66
57;IN-IL-004698;202;000001408;0.66
57;IN-IL-004699;203;000001408;0.66
57;IN-IL-004700;204;000001409;0.66
57;IN-IL-004701;205;000001410;0.66
57;IN-IL-004702;206;000001410;0.66
57;IN-IL-004703;207;000001411;0.66
57;IN-IL-004704;208;000001412;0.66
57;IN-IL-004705;209;000001412;0.66
57;IN-IL-004706;210;000001413;0.66
57;IN-IL-004707;211;000001414;0.66
57;IN-IL-004708;212;000001414;0.66
57;IN-IL-004709;213;000001415;0.66
57;IN-IL-004710;214;000001416;0.66
57;IN-IL-004711;215;000001417;0.66
57;IN-IL-004712;216;000001418;0.66
57;IN-IL-004713;217;000001419;0.66
57;IN-IL-004714;218;000001420;0.66
57;IN-IL-004715;219;000001421;0.66
57;IN-IL-004716;220;000001422;0.66
57;IN-IL-004717;221;000001422;0.66
57;IN-IL-004718;222;000001423;0.66
57;IN-IL-004719;223;000001424;0.66
57;IN-IL-004720;224;000001424;0.66
57;IN-IL-004721;225;000001425;0.66
57;IN-IL-004722;226;000001426;0.66
57;IN-IL-004723;227;000001426;0.66
57;IN-IL-004724;228;000001427;0.66
57;IN-IL-004725;229;000001428;0.66
57;IN-IL-004726;230;000001428;0.66
57;IN-IL-004727;231;000001429;0.66
57;IN-IL-004728;232;000001430;0.66
57;IN-IL-004729;233;000001430;0.66
57;IN-IL-004730;234;000001431;0.66
57;IN-IL-004731;235;000001432;0.66
57;IN-IL-004732;236;000001432;0.66
57;IN-IL-004733;187;000001433;0.66
57;IN-IL-004734;188;000001434;0.66
57;IN-IL-004735;189;000001434;0.66
57;IN-IL-004736;190;000001435;0.66
57;IN-IL-004737;191;000001436;0.66
57;IN-IL-004738;192;000001437;0.66
57;IN-IL-004739;193;000001438;0.66
57;IN-IL-004740;194;000001439;0.66
57;IN-IL-004741;195;000001440;0.66
57;IN-IL-004742;196;000001441;0.66
57;IN-IL-004743;197;000001442;0.66
57;IN-IL-004744;198;000001443;0.66
57;IN-IL-004745;199;000001444;0.66
57;IN-IL-004746;200;000001445;0.66
57;IN-IL-004747;201;000001446;0.66
57;IN-IL-004748;202;000001447;0.66
57;IN-IL-004749;203;000001448;0.66
57;IN-IL-004750;204;000001449;0.66
57;IN-IL-004751;205;000001450;0.66
57;IN-IL-004752;206;000001451;0.66
57;IN-IL-004753;207;000001452;0.66
57;IN-IL-004754;208;000001453;0.66
57;IN-IL-004755;209;000001454;0.66
57;IN-IL-004756;210;000001455;0.66
57;IN-IL-004757;211;000001456;0.66
57;IN-IL-004758;212;000001457;0.66
57;IN-IL-004759;213;000001458;0.66
57;IN-IL-004760;214;000001459;0.66
57;IN-IL-004761;215;000001460;0.66
57;IN-IL-004762;216;000001461;0.66
57;IN-IL-004763;217;000001462;0.66
57;IN-IL-004764;218;000001463;0.66
57;IN-IL-004765;219;000001464;0.66
57;IN-IL-004766;220;000001465;0.66
57;IN-IL-004767;221;000001466;0.66
57;IN-IL-004768;222;000001467;0.66
57;IN-IL-004769;223;000001468;0.66
57;IN-IL-004770;224;000001469;0.66
57;IN-IL-004771;225;000001470;0.66
57;IN-IL-004772;226;000001471;0.66
57;IN-IL-004773;227;000001472;0.66
57;IN-IL-004774;228;000001473;0.66
57;IN-IL-004775;229;000001474;0.66
57;IN-IL-004776;230;000001475;0.66
57;IN-IL-004777;231;000001476;0.66
57;IN-IL-004778;232;000001477;0.66
57;IN-IL-004779;233;000001478;0.66
57;IN-IL-004780;234;000001479;0.66
57;IN-IL-004781;235;000001480;0.66
57;IN-IL-004782;236;000001481;0.66
57;IN-IL-004783;187;000001482;0.66
57;IN-IL-004784;188;000001483;0.66
57;IN-IL-004785;189;000001484;0.66
57;IN-IL-004786;190;000001485;0.66
57;IN-IL-004787;191;000001486;0.66
57;IN-IL-004788;192;000001487;0.66
57;IN-IL-004789;193;000001488;0.66
57;IN-IL-004790;194;000001489;0.66
57;IN-IL-004791;195;000001490;0.66
57;IN-IL-004792;196;000001491;0.66
57;IN-IL-004793;197;000001491;0.66
57;IN-IL-004794;198;000001492;0.66
57;IN-IL-004795;199;000001493;0.66
57;IN-IL-004796;200;000001494;0.66
57;IN-IL-004797;201;000001495;0.66
57;IN-IL-004798;202;000001496;0.66
57;IN-IL-004799;203;000001496;0.66
57;IN-IL-004800;204;000001497;0.66
57;IN-IL-004801;205;000001498;0.66
57;IN-IL-004802;206;000001499;0.66
57;IN-IL-004803;207;000001500;0.66
57;IN-IL-004804;208;000001501;0.66
57;IN-IL-004805;209;000001501;0.66
57;IN-IL-004806;210;000001502;0.66
57;IN-IL-004807;211;000001503;0.66
57;IN-IL-004808;212;000001503;0.66
57;IN-IL-004809;213;000001504;0.66
57;IN-IL-004810;214;000001505;0.66
57;IN-IL-004811;215;000001505;0.66
57;IN-IL-004812;216;000001506;0.66
57;IN-IL-004813;217;000001507;0.66
57;IN-IL-004814;218;000001507;0.66
57;IN-IL-004815;219;000001508;0.66
57;IN-IL-004816;220;000001509;0.66
57;IN-IL-004817;221;000001509;0.66
57;IN-IL-004818;222;000001510;0.66
57;IN-IL-004819;223;000001511;0.66
57;IN-IL-004820;224;000001511;0.66
57;IN-IL-004821;225;000001512;0.66
57;IN-IL-004822;226;000001513;0.66
57;IN-IL-004823;227;000001513;0.66
57;IN-IL-004824;228;000001514;0.66
57;IN-IL-004825;229;000001515;0.66
57;IN-IL-004826;230;000001515;0.66
57;IN-IL-004827;231;000001516;0.66
57;IN-IL-004828;232;000001517;0.66
57;IN-IL-004829;233;000001518;0.66
57;IN-IL-004830;234;000001519;0.66
57;IN-IL-004831;235;000001520;0.66
57;IN-IL-004832;236;000001521;0.66
57;IN-IL-004833;187;000001521;0.66
57;IN-IL-004834;188;000001522;0.66
57;IN-IL-004835;189;000001523;0.66
57;IN-IL-004836;190;000001522;0.66
57;IN-IL-004837;191;000001524;0.66
57;IN-IL-004838;192;000001525;0.66
57;IN-IL-004839;193;000001525;0.66
57;IN-IL-004840;194;000001526;0.66
57;IN-IL-004841;195;000001526;0.66
57;IN-IL-004842;196;000001527;0.66
57;IN-IL-004843;197;000001528;0.66
57;IN-IL-004844;198;000001528;0.66
57;IN-IL-004845;199;000001529;0.66
57;IN-IL-004846;200;000001531;0.66
57;IN-IL-004847;201;000001530;0.66
57;IN-IL-004848;202;000001532;0.66
57;IN-IL-004849;203;000001533;0.66
57;IN-IL-004850;204;000001534;0.66
57;IN-IL-004851;205;000001535;0.66
57;IN-IL-004852;206;000001536;0.66
57;IN-IL-004853;207;000001536;0.66
57;IN-IL-004854;208;000001537;0.66
57;IN-IL-004855;209;000001538;0.66
57;IN-IL-004856;210;000001538;0.66
57;IN-IL-004857;211;000001539;0.66
57;IN-IL-004859;213;000001540;0.66
57;IN-IL-004860;214;000001541;0.66
57;IN-IL-004861;215;000001542;0.66
57;IN-IL-004862;216;000001543;0.66
57;IN-IL-004863;217;000001544;0.66
57;IN-IL-004864;218;000001545;0.66
57;IN-IL-004865;219;000001546;0.66
57;IN-IL-004866;220;000001547;0.66
57;IN-IL-004867;221;000001548;0.66
57;IN-IL-004868;222;000001549;0.66
57;IN-IL-004869;223;000001550;0.66
57;IN-IL-004870;224;000001551;0.66
57;IN-IL-004871;212;000001551;0.66
57;IN-IL-004872;225;000001552;0.66
57;IN-IL-004873;226;000001553;0.66
57;IN-IL-004874;227;000001552;0.66
57;IN-IL-004875;228;000001555;0.66
57;IN-IL-004876;229;000001554;0.66
57;IN-IL-004877;230;000001556;0.66
57;IN-IL-004878;231;000001557;0.66
57;IN-IL-004879;232;000001558;0.66
57;IN-IL-004880;233;000001559;0.66
57;IN-IL-004881;234;000001560;0.66
57;IN-IL-004882;235;000001561;0.66
57;IN-IL-004883;236;000001562;0.66
57;IN-IL-004884;187;000001562;0.66
57;IN-IL-004885;188;000001563;0.66
57;IN-IL-004886;189;000001564;0.66
57;IN-IL-004887;190;000001565;0.66
57;IN-IL-004888;191;000001567;0.66
57;IN-IL-004889;192;000001566;0.66
57;IN-IL-004890;193;000001568;0.66
57;IN-IL-004891;194;000001569;0.66
57;IN-IL-004892;195;000001570;0.66
57;IN-IL-004893;196;000001571;0.66
57;IN-IL-004895;226;000001572;0.66
57;IN-IL-004895;228;000001573;0.66
57;IN-IL-004896;229;000001574;0.66
57;IN-IL-004897;230;000001575;0.66
57;IN-IL-004899;232;000001577;0.66
57;IN-IL-004900;233;000001578;0.66
57;IN-IL-004901;234;000001579;0.66
57;IN-IL-004902;235;000001580;0.66
57;IN-IL-004903;236;000001581;0.66
57;IN-IL-004904;187;000001582;0.66
57;IN-IL-004905;188;000001583;0.66
57;IN-IL-004906;189;000001584;0.66
57;IN-IL-004907;190;000001585;0.66
57;IN-IL-004908;191;000001586;0.66
57;IN-IL-004909;192;000001587;0.66
57;IN-IL-004910;193;000001588;0.66
57;IN-IL-004911;194;000001589;0.66
57;IN-IL-004912;195;000001589;0.66
57;IN-IL-004913;196;000001591;0.66
57;IN-IL-004914;197;000001590;0.66
57;IN-IL-004915;227;000001591;0.66
57;IN-IL-004916;198;000001592;0.66
57;IN-IL-004917;199;000001594;0.66
57;IN-IL-004918;200;000001593;0.66
57;IN-IL-004919;201;000001595;0.66
57;IN-IL-004920;202;000001596;0.66
57;IN-IL-004921;203;000001597;0.66
57;IN-IL-004922;204;000001598;0.66
57;IN-IL-004923;205;000001599;0.66
57;IN-IL-004924;206;000001600;0.66
57;IN-IL-004925;207;000001601;0.66
57;IN-IL-004926;208;000001602;0.66
57;IN-IL-004927;209;000001604;0.66
57;IN-IL-004928;210;000001603;0.66
57;IN-IL-004929;211;000001604;0.66
57;IN-IL-004930;212;000001605;0.66
57;IN-IL-004931;213;000001605;0.66
57;IN-IL-004932;214;000001606;0.66
57;IN-IL-004933;215;000001607;0.66
57;IN-IL-004934;216;000001607;0.66
57;IN-IL-004935;217;000001608;0.66
57;IN-IL-004936;218;000001609;0.66
57;IN-IL-004937;219;000001609;0.66
57;IN-IL-004938;220;000001610;0.66
57;IN-IL-004939;221;000001611;0.66
57;IN-IL-004940;222;000001611;0.66
57;IN-IL-004941;223;000001612;0.66
57;IN-IL-004942;224;000001612;0.66
57;IN-IL-004943;225;000001613;0.66
57;IN-IL-004944;226;000001614;0.66
57;IN-IL-004945;227;000001616;0.66
57;IN-IL-004946;228;000001615;0.66
57;IN-IL-004947;229;000001617;0.66
57;IN-IL-004948;230;000001618;0.66
57;IN-IL-004949;231;000001619;0.66
57;IN-IL-004950;232;000001620;0.66
57;IN-IL-004951;233;000001621;0.66
57;IN-IL-004952;234;000001622;0.66
57;IN-IL-004953;235;000001622;0.66
57;IN-IL-004954;236;000001623;0.66
57;IN-IL-004955;187;000001625;0.66
57;IN-IL-004956;188;000001624;0.66
57;IN-IL-004957;189;000001626;0.66
57;IN-IL-004958;190;000001627;0.66
57;IN-IL-004959;191;000001629;0.66
57;IN-IL-004960;192;000001628;0.66
57;IN-IL-004961;193;000001630;0.66
57;IN-IL-004962;194;000001631;0.66
57;IN-IL-004963;195;000001633;0.66
57;IN-IL-004964;196;000001632;0.66
57;IN-IL-004965;197;000001634;0.66
57;IN-IL-004966;198;000001635;0.66
57;IN-IL-004967;199;000001636;0.66
57;IN-IL-004968;200;000001636;0.66
57;IN-IL-004969;201;000001637;0.66
57;IN-IL-004970;202;000001638;0.66
57;IN-IL-004971;203;000001639;0.66
57;IN-IL-004972;204;000001639;0.66
57;IN-IL-004973;205;000001640;0.66
57;IN-IL-004974;206;000001641;0.66
57;IN-IL-004975;207;000001642;0.66
57;IN-IL-004976;208;000001643;0.66
57;IN-IL-004977;209;000001644;0.66
57;IN-IL-004978;210;000001646;0.66
57;IN-IL-004979;211;000001645;0.66
57;IN-IL-004980;212;000001646;0.66
57;IN-IL-004981;213;000001647;0.66
57;IN-IL-004982;214;000001649;0.66
57;IN-IL-004983;215;000001648;0.66
57;IN-IL-004984;216;000001650;0.66
57;IN-IL-004985;217;000001651;0.66
57;IN-IL-004986;218;000001652;0.66
57;IN-IL-004987;219;000001652;0.66
57;IN-IL-004988;220;000001653;0.66
57;IN-IL-004989;221;000001655;0.66
57;IN-IL-004990;222;000001654;0.66
57;IN-IL-004991;223;000001654;0.66
57;IN-IL-004992;224;000001656;0.66
57;IN-IL-004993;225;000001656;0.66
57;IN-IL-004994;226;000001657;0.66
57;IN-IL-004995;227;000001658;0.66
57;IN-IL-004996;228;000001658;0.66
57;IN-IL-004997;229;000001659;0.66
57;IN-IL-004998;230;000001659;0.66
57;IN-IL-004999;231;000001659;0.66
57;IN-IL-005000;232;000001660;0.66
57;IN-IL-005001;233;000001662;0.66
57;IN-IL-005002;234;000001661;0.66
57;IN-IL-005003;235;000001663;0.66
57;IN-IL-005004;236;000001664;0.66
57;IN-IL-005005;187;000001665;0.66
57;IN-IL-005006;188;000001665;0.66
57;IN-IL-005007;189;000001666;0.66
57;IN-IL-005008;190;000001667;0.66
57;IN-IL-005009;191;000001669;0.66
57;IN-IL-005010;192;000001668;0.66
57;IN-IL-005011;193;000001670;0.66
57;IN-IL-005012;194;000001671;0.66
57;IN-IL-005013;195;000001672;0.66
57;IN-IL-005014;196;000001673;0.66
57;IN-IL-005015;197;000001674;0.66
57;IN-IL-005016;198;000001676;0.66
57;IN-IL-005017;199;000001675;0.66
57;IN-IL-005018;200;000001677;0.66
57;IN-IL-005019;201;000001678;0.66
57;IN-IL-005020;202;000001680;0.66
57;IN-IL-005021;203;000001679;0.66
57;IN-IL-005022;204;000001681;0.66
57;IN-IL-005023;205;000001682;0.66
57;IN-IL-005024;206;000001684;0.66
57;IN-IL-005025;207;000001683;0.66
57;IN-IL-005026;208;000001685;0.66
57;IN-IL-005027;209;000001686;0.66
57;IN-IL-005028;210;000001687;0.66
57;IN-IL-005029;211;000001688;0.66
57;IN-IL-005030;212;000001689;0.66
57;IN-IL-005031;213;000001690;0.66
57;IN-IL-005032;214;000001690;0.66
57;IN-IL-005033;215;000001691;0.66
57;IN-IL-005034;216;000001692;0.66
57;IN-IL-005035;217;000001693;0.66
57;IN-IL-005036;218;000001693;0.66
57;IN-IL-005037;219;000001694;0.66
57;IN-IL-005038;220;000001695;0.66
57;IN-IL-005040;222;000001696;0.66
57;IN-IL-005041;223;000001697;0.66
57;IN-IL-005042;224;000001698;0.66
57;IN-IL-005043;225;000001699;0.66
57;IN-IL-005044;222;000001700;0.66
57;IN-IL-005045;226;000001701;0.66
57;IN-IL-005046;227;000001702;0.66
57;IN-IL-005047;228;000001703;0.66
57;IN-IL-005048;229;000001704;0.66
57;IN-IL-005049;230;000001704;0.66
57;IN-IL-005050;231;000001705;0.66
57;IN-IL-005051;232;000001706;0.66
57;IN-IL-005052;233;000001707;0.66
57;IN-IL-005053;234;000001708;0.66
57;IN-IL-005054;235;000001709;0.66
57;IN-IL-005055;236;000001709;0.66
57;IN-IL-005056;187;000001710;0.66
57;IN-IL-005057;188;000001711;0.66
57;IN-IL-005058;189;000001711;0.66
57;IN-IL-005059;190;000001712;0.66
57;IN-IL-005060;191;000001713;0.66
57;IN-IL-005061;192;000001714;0.66
57;IN-IL-005062;193;000001715;0.66
57;IN-IL-005063;194;000001716;0.66
57;IN-IL-005064;195;000001717;0.66
57;IN-IL-005065;196;000001718;0.66
57;IN-IL-005066;197;000001719;0.66
57;IN-IL-005067;198;000001719;0.66
57;IN-IL-005068;199;000001720;0.66
57;IN-IL-005069;200;000001721;0.66
57;IN-IL-005070;201;000001721;0.66
57;IN-IL-005071;202;000001722;0.66
57;IN-IL-005072;203;000001723;0.66
57;IN-IL-005073;204;000001723;0.66
57;IN-IL-005074;205;000001724;0.66
57;IN-IL-005075;206;000001725;0.66
57;IN-IL-005076;207;000001725;0.66
57;IN-IL-005077;208;000001726;0.66
57;IN-IL-005078;209;000001727;0.66
57;IN-IL-005079;210;000001727;0.66
57;IN-IL-005080;211;000001728;0.66
57;IN-IL-005081;212;000001729;0.66
57;IN-IL-005082;213;000001729;0.66
57;IN-IL-005083;214;000001730;0.66
57;IN-IL-005084;215;000001731;0.66
57;IN-IL-005085;216;000001731;0.66
57;IN-IL-005086;217;000001732;0.66
57;IN-IL-005087;218;000001733;0.66
57;IN-IL-005088;219;000001733;0.66
57;IN-IL-005089;220;000001734;0.66
57;IN-IL-005090;221;000001735;0.66
57;IN-IL-005091;222;000001735;0.66
57;IN-IL-005092;223;000001736;0.66
57;IN-IL-005093;224;000001737;0.66
57;IN-IL-005094;225;000001737;0.66
57;IN-IL-005095;226;000001738;0.66
57;IN-IL-005096;227;000001739;0.66
57;IN-IL-005097;228;000001740;0.66
57;IN-IL-005098;229;000001741;0.66
57;IN-IL-005099;230;000001740;0.66
57;IN-IL-005100;231;000001741;0.66
57;IN-IL-005101;232;000001742;0.66
57;IN-IL-005102;233;000001743;0.66
57;IN-IL-005103;234;000001744;0.66
57;IN-IL-005104;235;000001745;0.66
57;IN-IL-005105;236;000001746;0.66
57;IN-IL-005106;187;000001746;0.66
57;IN-IL-005107;188;000001747;0.66
57;IN-IL-005108;189;000001748;0.66
57;IN-IL-005109;190;000001748;0.66
57;IN-IL-005110;191;000001748;0.66
57;IN-IL-005111;192;000001749;0.66
57;IN-IL-005112;193;000001749;0.66
57;IN-IL-005113;194;000001749;0.66
57;IN-IL-005114;195;000001750;0.66
57;IN-IL-005115;196;000001750;0.66
57;IN-IL-005116;197;000001751;0.66
57;IN-IL-005117;198;000001752;0.66
57;IN-IL-005118;199;000001753;0.66
57;IN-IL-005119;200;000001754;0.66
57;IN-IL-005120;201;000001755;0.66
57;IN-IL-005121;202;000001756;0.66
57;IN-IL-005122;203;000001757;0.66
57;IN-IL-005123;204;000001758;0.66
57;IN-IL-005124;205;000001759;0.66
57;IN-IL-005125;206;000001760;0.66
57;IN-IL-005126;207;000001759;0.66
57;IN-IL-005127;208;000001760;0.66
57;IN-IL-005128;209;000001761;0.66
57;IN-IL-005129;210;000001762;0.66
57;IN-IL-005130;211;000001763;0.66
57;IN-IL-005131;212;000001764;0.66
57;IN-IL-005132;213;000001765;0.66
57;IN-IL-005133;214;000001766;0.66
57;IN-IL-005134;215;000001767;0.66
57;IN-IL-005135;216;000001767;0.66
57;IN-IL-005136;217;000001768;0.66
57;IN-IL-005137;218;000001769;0.66
57;IN-IL-005138;219;000001769;0.66
57;IN-IL-005139;220;000001770;0.66
57;IN-IL-005140;221;000001771;0.66
57;IN-IL-005141;222;000001772;0.66
57;IN-IL-005142;223;000001773;0.66
57;IN-IL-005143;224;000001774;0.66
57;IN-IL-005144;225;000001775;0.66
57;IN-IL-005145;226;000001776;0.66
57;IN-IL-005146;227;000001776;0.66
57;IN-IL-005147;228;000001778;0.66
57;IN-IL-005148;229;000001780;0.66
57;IN-IL-005149;230;000001779;0.66
57;IN-IL-005150;231;000001781;0.66
57;IN-IL-005151;232;000001782;0.66
57;IN-IL-005152;233;000001783;0.66
57;IN-IL-005153;234;000001784;0.66
57;IN-IL-005154;235;000001785;0.66
57;IN-IL-005155;236;000001786;0.66
57;IN-IL-005156;187;000001787;0.66
57;IN-IL-005157;188;000001788;0.66
57;IN-IL-005158;189;000001789;0.66
57;IN-IL-005159;190;000001790;0.66
57;IN-IL-005160;191;000001790;0.66
57;IN-IL-005161;192;000001791;0.66
57;IN-IL-005162;193;000001793;0.66
57;IN-IL-005163;194;000001792;0.66
57;IN-IL-005164;195;000001794;0.66
57;IN-IL-005165;196;000001795;0.66
57;IN-IL-005166;197;000001796;0.66
57;IN-IL-005167;198;000001797;0.66
57;IN-IL-005168;199;000001797;0.66
57;IN-IL-005169;200;000001798;0.66
57;IN-IL-005170;201;000001800;0.66
57;IN-IL-005171;202;000001799;0.66
57;IN-IL-005172;203;000001801;0.66
57;IN-IL-005173;204;000001802;0.66
57;IN-IL-005174;205;000001803;0.66
57;IN-IL-005175;206;000001804;0.66
57;IN-IL-005176;207;000001804;0.66
57;IN-IL-005177;208;000001805;0.66
57;IN-IL-005178;209;000001806;0.66
57;IN-IL-005179;210;000001807;0.66
57;IN-IL-005180;211;000001808;0.66
57;IN-IL-005181;212;000001809;0.66
57;IN-IL-005182;213;000001810;0.66
57;IN-IL-005183;214;000001811;0.66
57;IN-IL-005184;215;000001812;0.66
57;IN-IL-005186;217;000001813;0.66
57;IN-IL-005187;218;000001814;0.66
57;IN-IL-005188;219;000001815;0.66
57;IN-IL-005189;220;000001816;0.66
57;IN-IL-005190;221;000001817;0.66
57;IN-IL-005191;222;000001818;0.66
57;IN-IL-005192;223;000001819;0.66
57;IN-IL-005193;224;000001820;0.66
57;IN-IL-005194;225;000001821;0.66
57;IN-IL-005195;226;000001822;0.66
57;IN-IL-005196;227;000001823;0.66
57;IN-IL-005197;228;000001823;0.66
57;IN-IL-005198;229;000001824;0.66
57;IN-IL-005199;230;000001824;0.66
57;IN-IL-005200;231;000001825;0.66
57;IN-IL-005201;232;000001825;0.66
57;IN-IL-005202;233;000001826;0.66
57;IN-IL-005203;234;000001827;0.66
57;IN-IL-005205;136;000001829;1.42
57;IN-IL-005206;136;000001832;1.47
57;IN-IL-005228;238;000001846;0.66
57;IN-IL-005229;239;000001846;0.66
57;IN-IL-005230;240;000001847;0.66
57;IN-GL-000222;3;000000306;26.25
57;IN-GL-000209;3;000000278;19.7
57;IN-GL-000210;3;000000279;149.86
57;IN-GL-000212;3;000000282;28.34
57;IN-GL-000213;3;000000284;28.34
57;IN-GL-000214;3;000000286;28.34
57;IN-GL-000215;3;000000288;28.34
57;IN-GL-000217;3;000000291;24.96
57;IN-GL-000219;3;000000076;20.93
57;IN-GL-000220;3;000000296;21.32
57;IN-IL-005208;3;000001833;1.38
57;IN-IL-005210;3;000001835;1.34
57;IN-IL-005242;3;000001856;13.31
57;GCOG003019;3;000000448;100
57;IN-GL-000182;10;000000195;26.25
57;IN-GL-000183;31;000000196;39.38
57;IN-GL-000185;31;000000205;39.38
57;IN-GL-000186;31;000000206;39.38
57;FJ000101;3;000001855;1600
57;GCOG003006;84;000000361;100
57;IN-IL-003116;30;000000353;3.28
57;IN-IL-003117;30;000000354;3.28
57;IN-IL-003118;30;000000355;3.28
57;IN-IL-003119;30;000000356;3.28
57;GCOG003007;51;000000362;100
57;GCOG003008;80;000000363;100
57;GCOG003010;84;000000364;18000
57;GCOG003011;84;000000365;228000
57;GCOG003012;84;000000366;60000
57;IN-GL-000195;3;000000264;19.7
57;IN-MGLOBAL-001004;3;000000210;0.08
57;IN-GL-000230;3;000000342;19.76
57;IN-GL-000227;3;000000310;26.25
57;PR008002;3;000000449;270
57;GCOG003014;3;000000367;480.7
57;GCOG003002;3;000000357;680.63
57;GCOG003003;3;000000358;2233.13
57;GCOG003004;3;000000359;2233.13
57;GCOG003005;3;000000360;51683.13
57;IN-GL-000196;3;000000254;26.25
57;IN-MUL-CONT-002020;31;000000304;12.41
57;IN-GL-000086;31;000000044;9.39
57;IN-IL-003312;237;000000464;1.97
57;IN-IL-003314;237;000000464;1.97
57;IN-IL-003315;239;000000464;1.97
57;IN-IL-003316;240;000000465;1.97
57;IN-IL-003317;241;000000465;1.97
57;IN-IL-003318;242;000000466;1.97
57;IN-IL-003319;243;000000467;1.97
57;IN-IL-003320;244;000000468;1.97
57;IN-IL-003321;245;000000468;1.97
57;IN-IL-003323;247;000000469;1.97
57;IN-IL-003324;248;000000469;1.97
57;IN-IL-003325;249;000000469;1.97
57;IN-IL-003326;250;000000470;1.97
57;IN-IL-003327;251;000000471;1.97
57;IN-IL-003328;252;000000471;1.97
57;IN-IL-003329;251;000000472;1.97
57;IN-IL-005211;237;000001836;1.97
57;IN-IL-005213;239;000001836;1.97
57;IN-IL-005214;240;000001837;1.97
57;IN-IL-005215;241;000001838;1.97
57;IN-IL-005216;242;000001838;1.97
57;IN-IL-005217;243;000001839;1.97
57;IN-IL-005218;244;000001840;1.97
57;IN-IL-005219;245;000001840;1.97
57;IN-IL-005220;246;000001841;1.97
57;IN-IL-005221;247;000001841;1.97
57;IN-IL-005222;248;000001842;1.97
57;IN-IL-005223;249;000001843;1.97
57;IN-IL-005224;250;000001843;1.97
57;IN-IL-005225;251;000001844;1.97
57;IN-IL-005226;252;000001845;1.97
57;IN-GL-000228;3;000000333;27.17
57;IN-IL-003107;3;000000344;13.13
57;IN-IL-003109;3;000000347;26.25
57;IN-GL-000098;31;000000070;6.69
57;IN-GL-000099;31;000000071;10.83
57;IN-GL-000100;93;000000073;5.42
57;IN-IL-003112;3;000000352;26.25
57;A000105;3;000001860;6775.12
57;A000106;3;000001861;105
57;BAC000103;3;000001863;131.25
57;BG000104;3;000001864;1050
57;BP000105;93;000001865;157.5
57;GPCE000106;4;000001866;10.5
57;IN-MUL-CONT-002073;3;000000340;173.04
57;IN-GL-000224;3;000000082;24
57;IN-GL-000161;31;000000177;26.25
57;IN-MUL-CONT-002061;1;000000241;5.91
57;IN-GL-000163;1;000000180;15.75
57;IN-GL-000165;1;000000244;13.13
57;IN-GL-000166;1;000000184;13.13
57;IN-IL-003044;12;000000091;0.13
57;IN-GL-000111;12;000000098;7.19
57;IN-GL-000237;3;000001777;26.25
57;IN-GL-000113;12;000000102;4.35
57;FC003025;81;000001849;191.67
57;IN-GL-000221;3;000000308;2625
57;IN-IL-003082;3;000000307;656.25
57;IN-GL-000240;3;000001859;13.13
57;IN-IL-005232;242;000001847;0.66
57;IN-IL-005233;243;000001848;0.66
57;IN-IL-005234;244;000001848;0.66
57;IN-IL-005235;245;000001848;0.66
57;IN-IL-003122;136;000000368;1.31
57;IN-IL-003123;136;000000369;1.31
57;IN-IL-003125;136;000000370;1.31
57;IN-IL-003126;136;000000371;1.31
57;IN-IL-003127;187;000000372;1.31
57;IN-IL-003129;189;000000372;1.31
57;IN-IL-003130;190;000000373;1.31
57;IN-IL-003131;191;000000373;1.31
57;IN-IL-003132;192;000000373;1.31
57;IN-IL-003134;194;000000374;1.31
57;IN-IL-003135;195;000000374;1.31
57;IN-IL-003136;196;000000375;1.31
57;IN-IL-003137;197;000000375;1.31
57;IN-IL-003139;199;000000376;1.31
57;IN-IL-003140;200;000000376;1.31
