ID_Caja;Codigo_Poliza;ID_Cliente;Numero_Recibo;Monto_Pago
52;IN-IL-003697;203;000000712;0.66
52;IN-IL-003698;204;000000712;0.66
52;IN-IL-003699;205;000000712;0.66
52;IN-IL-003700;206;000000713;0.66
52;IN-IL-003701;207;000000714;0.66
52;IN-IL-003702;208;000000714;0.66
52;IN-IL-003703;209;000000715;0.66
52;IN-IL-003704;210;000000715;0.66
52;IN-IL-003705;211;000000716;0.66
52;IN-IL-003706;212;000000716;0.66
52;IN-IL-003707;213;000000717;0.66
52;IN-IL-003708;214;000000717;0.66
52;IN-IL-003709;215;000000718;0.66
52;IN-IL-003710;216;000000718;0.66
52;IN-IL-003711;217;000000719;0.66
52;IN-IL-003712;218;000000719;0.66
52;IN-IL-003713;219;000000720;0.66
52;IN-IL-003714;220;000000720;0.66
52;IN-IL-003715;221;000000721;0.66
52;IN-IL-003716;222;000000721;0.66
52;IN-IL-003717;223;000000722;0.66
52;IN-IL-003718;224;000000722;0.66
52;IN-IL-003719;225;000000723;0.66
52;IN-IL-003720;226;000000723;0.66
52;IN-IL-003721;227;000000724;0.66
52;IN-IL-003722;228;000000724;0.66
52;IN-IL-003723;229;000000725;0.66
52;IN-IL-003724;230;000000725;0.66
52;IN-IL-003725;231;000000726;0.66
52;IN-IL-003726;232;000000726;0.66
52;IN-IL-003727;233;000000727;0.66
52;IN-IL-003728;234;000000727;0.66
52;IN-IL-003729;235;000000728;0.66
52;IN-IL-003730;236;000000728;0.66
52;IN-IL-003731;187;000000729;0.66
52;IN-IL-003732;188;000000729;0.66
52;IN-IL-003733;189;000000730;0.66
52;IN-IL-003734;190;000000730;0.66
52;IN-IL-003735;191;000000731;0.66
52;IN-IL-003736;192;000000731;0.66
52;IN-IL-003737;193;000000732;0.66
52;IN-IL-003738;194;000000732;0.66
52;IN-IL-003739;195;000000733;0.66
52;IN-IL-003740;196;000000733;0.66
52;IN-IL-003741;197;000000734;0.66
52;IN-IL-003742;198;000000734;0.66
52;IN-IL-003743;199;000000735;0.66
52;IN-IL-003744;200;000000735;0.66
52;IN-IL-003745;201;000000736;0.66
52;IN-IL-003746;202;000000736;0.66
52;IN-IL-003747;203;000000737;0.66
52;IN-IL-003748;204;000000737;0.66
52;IN-IL-003749;205;000000738;0.66
52;IN-IL-003750;206;000000738;0.66
52;IN-IL-003751;207;000000739;0.66
52;IN-IL-003752;208;000000739;0.66
52;IN-IL-003753;209;000000740;0.66
52;IN-IL-003754;210;000000740;0.66
52;IN-IL-003755;211;000000741;0.66
52;IN-IL-003756;212;000000741;0.66
52;IN-IL-003757;213;000000742;0.66
52;IN-IL-003758;214;000000742;0.66
52;IN-IL-003759;215;000000743;0.66
52;IN-IL-003760;216;000000743;0.66
52;IN-IL-003761;217;000000744;0.66
52;IN-IL-003762;218;000000744;0.66
52;IN-IL-003763;219;000000745;0.66
52;IN-IL-003764;220;000000745;0.66
52;IN-IL-003765;221;000000746;0.66
52;IN-IL-003766;222;000000746;0.66
52;IN-IL-003767;223;000000747;0.66
52;IN-IL-003768;224;000000747;0.66
52;IN-IL-003769;225;000000748;0.66
52;IN-IL-003770;226;000000748;0.66
52;IN-IL-003771;227;000000749;0.66
52;IN-IL-003772;228;000000749;0.66
52;IN-IL-003773;229;000000750;0.66
52;IN-IL-003774;230;000000750;0.66
52;IN-IL-003775;231;000000751;0.66
52;IN-IL-003776;232;000000751;0.66
52;IN-IL-003777;233;000000752;0.66
52;IN-IL-003778;234;000000752;0.66
52;IN-IL-003779;235;000000753;0.66
52;IN-IL-003780;236;000000753;0.66
52;IN-IL-003781;187;000000754;0.66
52;IN-IL-003782;188;000000754;0.66
52;IN-IL-003783;189;000000755;0.66
52;IN-IL-003784;190;000000755;0.66
52;IN-IL-003785;191;000000756;0.66
52;IN-IL-003786;192;000000756;0.66
52;IN-IL-003787;193;000000757;0.66
52;IN-IL-003788;194;000000757;0.66
52;IN-IL-003789;195;000000758;0.66
52;IN-IL-003790;196;000000758;0.66
52;IN-IL-003791;198;000000759;0.66
52;IN-IL-003791;197;000000759;0.66
52;IN-IL-003792;199;000000760;0.66
52;IN-IL-003793;200;000000760;0.66
52;IN-IL-003794;201;000000761;0.66
52;IN-IL-003795;202;000000761;0.66
52;IN-IL-003796;203;000000762;0.66
52;IN-IL-003797;204;000000762;0.66
52;IN-IL-003798;205;000000763;0.66
52;IN-IL-003799;206;000000763;0.66
52;IN-IL-003800;207;000000764;0.66
52;IN-IL-003801;208;000000764;0.66
52;IN-IL-003802;209;000000765;0.66
52;IN-IL-003803;210;000000764;0.66
52;IN-IL-003804;211;000000766;0.66
52;IN-IL-003805;212;000000766;0.66
52;IN-IL-003806;213;000000767;0.66
52;IN-IL-003807;214;000000767;0.66
52;IN-IL-003808;215;000000768;0.66
52;IN-IL-003809;216;000000768;0.66
52;IN-IL-003810;217;000000769;0.66
52;IN-IL-003811;218;000000769;0.66
52;IN-IL-003812;219;000000770;0.66
52;IN-IL-003813;220;000000770;0.66
52;IN-IL-003814;221;000000771;0.66
52;IN-IL-003815;222;000000771;0.66
52;IN-IL-003816;223;000000772;0.66
52;IN-IL-003817;224;000000772;0.66
52;IN-IL-003818;225;000000773;0.66
52;IN-IL-003819;226;000000773;0.66
52;IN-IL-003820;227;000000774;0.66
52;IN-IL-003821;228;000000774;0.66
52;IN-IL-003822;229;000000775;0.66
52;IN-IL-003823;230;000000776;0.66
52;IN-IL-003824;231;000000777;0.66
52;IN-IL-003825;232;000000777;0.66
52;IN-IL-003826;233;000000778;0.66
52;IN-IL-003827;234;000000778;0.66
52;IN-IL-003828;235;000000779;0.66
52;IN-IL-003829;236;000000779;0.66
52;IN-IL-003830;187;000000780;0.66
52;IN-IL-003831;188;000000780;0.66
52;IN-IL-003832;189;000000781;0.66
52;IN-IL-003833;190;000000782;0.66
52;IN-IL-003834;191;000000782;0.66
52;IN-IL-003835;192;000000783;0.66
52;IN-IL-003836;193;000000784;0.66
52;IN-IL-003837;194;000000785;0.66
52;IN-IL-003838;195;000000785;0.66
52;IN-IL-003839;196;000000786;0.66
52;IN-IL-003840;197;000000787;0.66
52;IN-IL-003841;198;000000788;0.66
52;IN-IL-003842;199;000000788;0.66
52;IN-IL-003843;200;000000788;0.66
52;IN-IL-003844;201;000000789;0.66
52;IN-IL-003845;202;000000790;0.66
52;IN-IL-003846;203;000000790;0.66
52;IN-IL-003847;204;000000791;0.66
52;IN-IL-003848;205;000000792;0.66
52;IN-IL-003849;206;000000793;0.66
52;IN-IL-003850;207;000000794;0.66
52;IN-IL-003851;208;000000794;0.66
52;IN-IL-003852;209;000000795;0.66
52;IN-IL-003853;210;000000795;0.66
52;IN-IL-003854;211;000000796;0.66
52;IN-IL-003855;212;000000797;0.66
52;IN-IL-003856;213;000000798;0.66
52;IN-IL-003857;214;000000799;0.66
52;IN-IL-003858;215;000000800;0.66
52;IN-IL-003859;216;000000800;0.66
52;IN-IL-003860;217;000000801;0.66
52;IN-IL-003861;218;000000802;0.66
52;IN-IL-003862;219;000000803;0.66
52;IN-IL-003863;220;000000804;0.66
52;IN-IL-003864;221;000000805;0.66
52;IN-IL-003865;222;000000805;0.66
52;IN-IL-003866;223;000000806;0.66
52;IN-IL-003867;224;000000807;0.66
52;IN-IL-003868;225;000000808;0.66
52;IN-IL-003869;226;000000808;0.66
52;IN-IL-003870;227;000000809;0.66
52;IN-IL-003871;228;000000810;0.66
52;IN-IL-003872;229;000000811;0.66
52;IN-IL-003873;230;000000811;0.66
52;IN-IL-003874;231;000000812;0.66
52;IN-IL-003875;232;000000813;0.66
52;IN-IL-003876;233;000000814;0.66
52;IN-IL-003877;234;000000814;0.66
52;IN-IL-003878;235;000000815;0.66
52;IN-IL-003879;236;000000816;0.66
52;IN-IL-003880;187;000000817;0.66
52;IN-IL-003881;188;000000817;0.66
52;IN-IL-003882;189;000000818;0.66
52;IN-IL-003883;190;000000819;0.66
52;IN-IL-003884;191;000000820;0.66
52;IN-IL-003885;192;000000820;0.66
52;IN-IL-003886;193;000000821;0.66
52;IN-IL-003887;194;000000822;0.66
52;IN-IL-003888;195;000000823;0.66
52;IN-IL-003889;196;000000823;0.66
52;IN-IL-003890;197;000000824;0.66
52;IN-IL-003891;198;000000825;0.66
52;IN-IL-003892;199;000000826;0.66
52;IN-IL-003893;200;000000826;0.66
52;IN-IL-003894;201;000000827;0.66
52;IN-IL-003895;202;000000828;0.66
52;IN-IL-003896;203;000000829;0.66
52;IN-IL-003897;204;000000829;0.66
52;IN-IL-003898;205;000000830;0.66
52;IN-IL-003899;206;000000831;0.66
52;IN-IL-003900;207;000000832;0.66
52;IN-IL-003901;208;000000832;0.66
52;IN-IL-003902;209;000000833;0.66
52;IN-IL-003903;210;000000834;0.66
52;IN-IL-003904;211;000000835;0.66
52;IN-IL-003905;212;000000835;0.66
52;IN-IL-003906;213;000000836;0.66
52;IN-IL-003907;214;000000837;0.66
52;IN-IL-003908;215;000000838;0.66
52;IN-IL-003909;216;000000839;0.66
52;IN-IL-003910;217;000000840;0.66
52;IN-IL-003911;218;000000841;0.66
52;IN-IL-003912;219;000000842;0.66
52;IN-IL-003913;220;000000843;0.66
52;IN-IL-003914;221;000000844;0.66
52;IN-IL-003915;222;000000845;0.66
52;IN-IL-003916;223;000000846;0.66
52;IN-IL-003917;224;000000847;0.66
52;IN-IL-003918;225;000000847;0.66
52;IN-IL-003919;226;000000848;0.66
52;IN-IL-003920;227;000000849;0.66
52;IN-IL-003921;228;000000850;0.66
52;IN-IL-003922;229;000000850;0.66
52;IN-IL-003923;230;000000851;0.66
52;IN-IL-003924;231;000000852;0.66
52;IN-IL-003925;232;000000853;0.66
52;IN-IL-003926;233;000000853;0.66
52;IN-IL-003927;234;000000854;0.66
52;IN-IL-003928;235;000000855;0.66
52;IN-IL-003929;236;000000856;0.66
52;IN-IL-003930;187;000000856;0.66
52;IN-IL-003931;188;000000857;0.66
52;IN-IL-003932;189;000000858;0.66
52;IN-IL-003933;190;000000859;0.66
52;IN-IL-003934;191;000000859;0.66
52;IN-IL-003935;192;000000860;0.66
52;IN-IL-003936;193;000000861;0.66
52;IN-IL-003937;194;000000862;0.66
52;IN-IL-003938;195;000000862;0.66
52;IN-IL-003939;196;000000863;0.66
52;IN-IL-003940;197;000000864;0.66
52;IN-IL-003941;198;000000865;0.66
52;IN-IL-003942;199;000000865;0.66
52;IN-IL-003943;200;000000866;0.66
52;IN-IL-003944;201;000000867;0.66
52;IN-IL-003945;202;000000868;0.66
52;IN-IL-003946;203;000000868;0.66
52;IN-IL-003947;204;000000869;0.66
52;IN-IL-003948;205;000000870;0.66
52;IN-IL-003949;206;000000871;0.66
52;IN-IL-003950;207;000000871;0.66
52;IN-IL-003951;208;000000872;0.66
52;IN-IL-003952;209;000000873;0.66
52;IN-IL-003953;210;000000874;0.66
52;IN-IL-003954;211;000000874;0.66
52;IN-IL-003955;212;000000875;0.66
52;IN-IL-003956;213;000000876;0.66
52;IN-IL-003957;214;000000877;0.66
52;IN-IL-003958;215;000000877;0.66
52;IN-IL-003959;216;000000878;0.66
52;IN-IL-003960;217;000000879;0.66
52;IN-IL-003961;218;000000880;0.66
52;IN-IL-003962;219;000000880;0.66
52;IN-IL-003963;220;000000881;0.66
52;IN-IL-003964;221;000000882;0.66
52;IN-IL-003965;222;000000883;0.66
52;IN-IL-003966;223;000000883;0.66
52;IN-IL-003967;224;000000884;0.66
52;IN-IL-003968;225;000000885;0.66
52;IN-IL-003969;226;000000886;0.66
52;IN-IL-003970;227;000000886;0.66
52;IN-IL-003971;228;000000887;0.66
52;IN-IL-003972;229;000000888;0.66
52;IN-IL-003973;230;000000889;0.66
52;IN-IL-003974;231;000000889;0.66
52;IN-IL-003975;232;000000890;0.66
52;IN-IL-003976;233;000000891;0.66
52;IN-IL-003977;234;000000892;0.66
52;IN-IL-003978;235;000000892;0.66
52;IN-IL-003979;236;000000893;0.66
52;IN-IL-003980;187;000000894;0.66
52;IN-IL-003981;188;000000895;0.66
52;IN-IL-003982;189;000000896;0.66
52;IN-IL-003983;190;000000897;0.66
52;IN-IL-003984;191;000000898;0.66
52;IN-IL-003985;192;000000899;0.66
52;IN-IL-003986;193;000000899;0.66
52;IN-IL-003987;194;000000900;0.66
52;IN-IL-003988;195;000000901;0.66
52;IN-IL-003989;196;000000901;0.66
52;IN-IL-003990;197;000000902;0.66
52;IN-IL-003991;198;000000903;0.66
52;IN-IL-003992;199;000000904;0.66
52;IN-IL-003993;200;000000904;0.66
52;IN-IL-003994;201;000000905;0.66
52;IN-IL-003995;202;000000906;0.66
52;IN-IL-003996;203;000000907;0.66
52;IN-IL-003997;204;000000907;0.66
52;IN-IL-003998;205;000000908;0.66
52;IN-IL-003999;206;000000909;0.66
52;IN-IL-004000;207;000000910;0.66
52;IN-IL-004001;208;000000911;0.66
52;IN-IL-004002;209;000000912;0.66
52;IN-IL-004003;210;000000913;0.66
52;IN-IL-004004;211;000000914;0.66
52;IN-IL-004005;212;000000915;0.66
52;IN-IL-004006;213;000000916;0.66
52;IN-IL-004007;214;000000917;0.66
52;IN-IL-004008;215;000000918;0.66
52;IN-IL-004009;216;000000919;0.66
52;IN-IL-004010;217;000000920;0.66
52;IN-IL-004011;218;000000921;0.66
52;IN-IL-004012;219;000000921;0.66
52;IN-IL-004013;220;000000922;0.66
52;IN-IL-004014;221;000000923;0.66
52;IN-IL-004015;222;000000924;0.66
52;IN-IL-004016;223;000000925;0.66
52;IN-IL-004017;224;000000926;0.66
52;IN-IL-004018;225;000000927;0.66
52;IN-IL-004019;226;000000928;0.66
52;IN-IL-004020;227;000000929;0.66
52;IN-IL-004021;228;000000930;0.66
52;IN-IL-004022;229;000000931;0.66
52;IN-IL-004023;230;000000932;0.66
52;IN-IL-004024;231;000000932;0.66
52;IN-IL-004025;232;000000933;0.66
52;IN-IL-004026;233;000000934;0.66
52;IN-IL-004027;234;000000935;0.66
52;IN-IL-004028;235;000000935;0.66
52;IN-IL-004029;236;000000936;0.66
52;IN-IL-004030;187;000000937;0.66
52;IN-IL-004031;188;000000938;0.66
52;IN-IL-004032;189;000000939;0.66
52;IN-IL-004033;190;000000940;0.66
52;IN-IL-004034;191;000000941;0.66
